artist,header,locations-name,locations-url,products,time,title,searchresultURL,listened,skipped,searched
Of Monsters And Men,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:36:46.702Z,Dirty Paws,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:32:12.877Z,Angels,,True,False,False
Lana Del Rey,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:41.972Z,Young And Beautiful,,True,False,False
Tove Lo,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:40.116Z,"Scream My Name (From ""The Hunger Games: Mockingjay Part 1"" Soundtrack)",,True,False,False
Lady Gaga,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:36.538Z,Do What U Want (feat. R. Kelly),,True,False,False
Imagine Dragons,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:31.580Z,Radioactive,,True,False,False
The Neighbourhood,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:27.481Z,Flawless,,True,False,False
Taylor Swift,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:31:25.995Z,Clean,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:30:22.498Z,Still Sane,,True,False,False
Mikky Ekko,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:27:14.189Z,We Must Be Killers,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:23:54.861Z,What Kind Of Man,,True,False,False
Vance Joy,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:20:18.480Z,Riptide,,True,False,False
Daughter,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:20:15.896Z,Medicine,,True,False,False
Imagine Dragons,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:20:12.792Z,Polaroid,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:18:23.560Z,Everybody Wants To Rule The World (From “The Hunger Games: Catching Fire” / Soundtrack),,True,False,False
Arcade Fire,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:15:46.485Z,Reflektor,,True,False,False
Hozier,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:15:43.394Z,Sedated,,True,False,False
Santigold,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:15:38.488Z,Disparate Youth,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:15:37.083Z,Intro,,True,False,False
Daughter,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:13:52.386Z,Lifeforms,,True,False,False
Lana Del Rey,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:08:16.939Z,Blue Jeans (Album Version - Remastered),,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:04:47.347Z,Tennis Court,,True,False,False
Of Monsters and Men,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:01:28.118Z,Little Talks,,True,False,False
Florence + The Machine,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T09:00:07.323Z,Lover To Lover,,True,False,False
Arctic Monkeys,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:58:03.354Z,Do I Wanna Know?,,True,False,False
The xx,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:53:30.880Z,Crystalised,,True,False,False
Fun.,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:50:02.539Z,Why Am I the One,,True,False,False
Foster The People,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:50:00.320Z,Coming of Age,,True,False,False
Daughter,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:49:58.680Z,Run,,True,False,False
Of Monsters and Men,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:49:57.174Z,Hunger,,True,False,False
Lana Del Rey,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:49:50.633Z,Ultraviolence,,True,False,False
The Naked And Famous,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:45:00.944Z,Young Blood,,True,False,False
Awolnation,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:37:45.662Z,Sail,,True,False,False
Cage The Elephant,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:33:23.891Z,Come a Little Closer,,True,False,False
Lorde,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:33:22.378Z,Royals,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:30:36.007Z,Tessellate,,True,False,False
Daughter,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:30:33.999Z,Tomorrow,,True,False,False
Arctic Monkeys,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:30:32.177Z,Why'd You Only Call Me When You're High?,,True,False,False
Sia,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:30:28.509Z,Big Girls Cry,,True,False,False
alt-J,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:30:24.744Z,Left Hand Free,,True,False,False
Imagine Dragons,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:27:51.998Z,Roots,,True,False,False
Halsey,Google Play Music,From your current location,"https://google.com/maps?q=28.244246,76.797127",Google Play Music,2017-12-20T08:27:48.140Z,Gasoline,,True,False,False
Lindsey Stirling,Google Play Music,,,Google Play Music,2017-12-19T12:18:54.744Z,Shatter Me (feat. Lzzy Hale),,True,False,False
